	index
4159	TCGA-ZG-A9N3-01
4160	TCGA-RD-A8NB-01
4161	TCGA-R6-A8WG-01
4162	TCGA-CM-5862-01
4163	TCGA-ZJ-AAXB-01
4164	TCGA-F1-6874-01
4165	TCGA-WT-AB44-01
4166	TCGA-97-8174-01
4167	TCGA-A8-A09D-01
4168	TCGA-CN-A63W-01
4169	TCGA-3E-AAAY-01
4170	TCGA-CZ-5987-01
4171	TCGA-EY-A2ON-01
4172	TCGA-CR-7380-01
4173	TCGA-CJ-5672-01
4174	TCGA-EE-A3AF-06
4175	TCGA-WE-AAA0-06
4176	TCGA-A3-3376-01
4177	TCGA-KU-A6H7-01
4178	TCGA-CC-A8HU-01
4179	TCGA-OL-A5DA-01
4180	TCGA-LN-A8I1-01
4181	TCGA-BR-8364-01
4182	TCGA-DU-5853-01
4183	TCGA-CQ-A4C6-01
4184	TCGA-AC-A2FG-01
4185	TCGA-DZ-6132-01
4186	TCGA-BT-A20Q-01
4187	TCGA-CR-6482-01
4188	TCGA-DD-AACH-01
4189	TCGA-93-7348-01
4190	TCGA-VQ-A91W-01
4191	TCGA-F2-A8YN-01
4192	TCGA-EE-A20I-06
4193	TCGA-RP-A690-06
4194	TCGA-CV-A45O-01
4195	TCGA-B0-4842-01
4196	TCGA-DD-A4NJ-01
4197	TCGA-FG-8188-01
4198	TCGA-EE-A2GB-06
4199	TCGA-2Z-A9JD-01
4200	TCGA-KK-A8I6-01
4201	TCGA-HC-8258-01
4202	TCGA-99-8025-01
4203	TCGA-V1-A8MM-01
4204	TCGA-M7-A725-01
4205	TCGA-A5-A2K2-01
4206	TCGA-60-2697-01
4207	TCGA-F5-6810-01
4208	TCGA-86-8280-01
4209	TCGA-ET-A25I-01
4210	TCGA-DE-A4M9-01
4211	TCGA-CJ-6032-01
4212	TCGA-CJ-5683-01
4213	TCGA-A2-A0CO-01
4214	TCGA-EE-A29H-06
4215	TCGA-BR-7196-01
4216	TCGA-24-1474-01
4217	TCGA-HE-A5NL-01
4218	TCGA-ER-A19G-06
4219	TCGA-EL-A3ZK-01
4220	TCGA-BR-4256-01
4221	TCGA-T2-A6X2-01
4222	TCGA-A2-A0EY-01
4223	TCGA-ET-A3DQ-01
4224	TCGA-B3-8121-01
4225	TCGA-X8-AAAR-01
4226	TCGA-GU-A42Q-01
4227	TCGA-BR-A4IV-01
4228	TCGA-CG-5717-01
4229	TCGA-CH-5746-01
4230	TCGA-PG-A915-01
4231	TCGA-BT-A0S7-01
4232	TCGA-L5-A4OJ-01
4233	TCGA-YL-A8SL-01
4234	TCGA-ET-A3DO-01
4235	TCGA-LD-A9QF-01
4236	TCGA-B6-A0IA-01
4237	TCGA-HT-7606-01
4238	TCGA-A3-3380-01
4239	TCGA-DB-A64U-01
4240	TCGA-CM-5348-01
4241	TCGA-CV-6943-01
4242	TCGA-EJ-5531-01
4243	TCGA-ED-A7XO-01
4244	TCGA-B0-5713-01
4245	TCGA-BH-A0DS-01
4246	TCGA-CD-8529-01
4247	TCGA-56-8309-01
4248	TCGA-18-3415-01
4249	TCGA-BA-A6DJ-01
4250	TCGA-P5-A5F6-01
4251	TCGA-24-1430-01
4252	TCGA-56-6546-01
4253	TCGA-D8-A143-01
4254	TCGA-43-2578-01
4255	TCGA-CJ-4923-01
4256	TCGA-DA-A3F2-06
4257	TCGA-13-1505-01
4258	TCGA-YL-A9WL-01
4259	TCGA-AC-A8OP-01
4260	TCGA-DK-A3WY-01
4261	TCGA-EL-A3D5-01
4262	TCGA-F7-7848-01
4263	TCGA-HT-8564-01
4264	TCGA-LN-A4A2-01
4265	TCGA-EL-A3MW-01
4266	TCGA-29-1777-01
4267	TCGA-B0-4945-01
4268	TCGA-BP-4962-01
4269	TCGA-D6-A4Z9-01
4270	TCGA-FV-A3R3-01
4271	TCGA-RD-A8N4-01
4272	TCGA-06-0747-01
4273	TCGA-CZ-4864-01
4274	TCGA-AO-A0JD-01
4275	TCGA-JY-A6FD-01
4276	TCGA-BH-A0EE-01
4277	TCGA-GM-A2DO-01
4278	TCGA-DD-AACO-01
4279	TCGA-49-4514-01
4280	TCGA-JY-A93F-01
4281	TCGA-HV-A7OL-01
4282	TCGA-R2-A69V-01
4283	TCGA-22-4593-01
4284	TCGA-CJ-4637-01
4285	TCGA-J8-A3O1-01
4286	TCGA-B6-A0IO-01
4287	TCGA-97-A4M1-01
4288	TCGA-22-1002-01
4289	TCGA-E7-A5KF-01
4290	TCGA-AY-A69D-01
4291	TCGA-IB-A5SP-01
4292	TCGA-E8-A2EA-01
4293	TCGA-CR-6493-01
4294	TCGA-38-4627-01
4295	TCGA-AO-A03M-01
4296	TCGA-23-1032-01
4297	TCGA-HC-7232-01
4298	TCGA-FW-A3TU-06
4299	TCGA-MT-A67A-01
4300	TCGA-BP-5190-01
4301	TCGA-A6-6141-01
4302	TCGA-TM-A84L-01
4303	TCGA-JY-A6FE-01
4304	TCGA-J4-AAU2-01
4305	TCGA-2Z-A9JR-01
4306	TCGA-CN-6022-01
4307	TCGA-DK-A3X2-01
4308	TCGA-G7-A4TM-01
4309	TCGA-CJ-4904-01
4310	TCGA-CV-7099-01
4311	TCGA-CU-A0YO-01
4312	TCGA-F9-A7VF-01
4313	TCGA-G3-A5SJ-01
4314	TCGA-MV-A51V-01
4315	TCGA-FD-A43P-01
4316	TCGA-ER-A19T-06
4317	TCGA-23-1123-01
4318	TCGA-BR-6566-01
4319	TCGA-VQ-A8E0-01
4320	TCGA-ZJ-AAX8-01
4321	TCGA-VS-A9U5-01
4322	TCGA-DJ-A4UR-01
4323	TCGA-HT-7856-01
4324	TCGA-DE-A4MD-01
4325	TCGA-DU-6402-01
4326	TCGA-ZF-A9R4-01
4327	TCGA-ZG-A9NI-01
4328	TCGA-VQ-A8P8-01
4329	TCGA-A3-3373-01
4330	TCGA-BP-5006-01
4331	TCGA-BQ-5894-01
4332	TCGA-IQ-A6SG-01
4333	TCGA-A2-A1G4-01
4334	TCGA-50-5072-01
4335	TCGA-UF-A7JH-01
4336	TCGA-DH-A66B-01
4337	TCGA-ZP-A9D1-01
4338	TCGA-RC-A6M4-01
4339	TCGA-CZ-4853-01
4340	TCGA-EM-A3AQ-01
4341	TCGA-D8-A1XZ-01
4342	TCGA-BK-A4ZD-01
4343	TCGA-B6-A0I9-01
4344	TCGA-MA-AA42-01
4345	TCGA-DU-5855-01
4346	TCGA-77-8131-01
4347	TCGA-DU-7309-01
4348	TCGA-VQ-A8PM-01
4349	TCGA-DJ-A4V5-01
4350	TCGA-CV-5441-01
4351	TCGA-53-7626-01
4352	TCGA-BP-4986-01
4353	TCGA-HT-7676-01
4354	TCGA-22-4604-01
4355	TCGA-UB-A7ME-01
4356	TCGA-CV-A6JU-01
4357	TCGA-63-A5MB-01
4358	TCGA-28-5204-01
4359	TCGA-BR-A4IY-01
4360	TCGA-25-2400-01
4361	TCGA-A8-A0A1-01
4362	TCGA-A2-A0EM-01
4363	TCGA-DB-5273-01
4364	TCGA-2J-AABU-01
4365	TCGA-56-8629-01
4366	TCGA-DC-4745-01
4367	TCGA-19-4065-01
4368	TCGA-EJ-5501-01
4369	TCGA-05-4402-01
4370	TCGA-BQ-5876-01
4371	TCGA-13-1496-01
4372	TCGA-56-8083-01
4373	TCGA-MT-A51W-01
4374	TCGA-TQ-A7RN-01
4375	TCGA-BR-6709-01
4376	TCGA-49-4490-01
4377	TCGA-WY-A859-01
4378	TCGA-P5-A5EX-01
4379	TCGA-R5-A7ZR-01
4380	TCGA-BP-5182-01
4381	TCGA-49-AARR-01
4382	TCGA-UF-A71B-01
4383	TCGA-BR-4280-01
4384	TCGA-BQ-7058-01
4385	TCGA-XK-AAJA-01
4386	TCGA-57-1994-01
4387	TCGA-YA-A8S7-01
4388	TCGA-BR-8485-01
4389	TCGA-YD-A9TB-06
4390	TCGA-2L-AAQM-01
4391	TCGA-29-1705-01
4392	TCGA-12-0821-01
4393	TCGA-QH-A65S-01
4394	TCGA-EL-A3CS-01
4395	TCGA-AR-A0TT-01
4396	TCGA-55-6972-01
4397	TCGA-5M-AATA-01
4398	TCGA-KR-A7K7-01
4399	TCGA-27-2521-01
4400	TCGA-D3-A8GI-06
4401	TCGA-BJ-A0ZE-01
4402	TCGA-ER-A19C-06
4403	TCGA-L5-A8NN-01
4404	TCGA-B8-A54H-01
4405	TCGA-NC-A5HI-01
4406	TCGA-CQ-7072-01
4407	TCGA-DU-6406-01
4408	TCGA-V1-A9O9-01
4409	TCGA-AX-A3FT-01
4410	TCGA-EE-A2M5-06
4411	TCGA-LN-A5U6-01
4412	TCGA-E8-A438-01
4413	TCGA-A8-A08Z-01
4414	TCGA-AC-A5XS-01
4415	TCGA-35-4122-01
4416	TCGA-33-4547-01
4417	TCGA-EJ-8474-01
4418	TCGA-DS-A7WH-01
4419	TCGA-FD-A5BX-01
4420	TCGA-GV-A3JX-01
4421	TCGA-D9-A149-06
4422	TCGA-KS-A41I-01
4423	TCGA-D6-A6EN-01
4424	TCGA-DD-A3A7-01
4425	TCGA-E9-A244-01
4426	TCGA-CV-7413-01
4427	TCGA-BJ-A45J-01
4428	TCGA-DJ-A13U-01
4429	TCGA-CN-5358-01
4430	TCGA-4Z-AA81-01
4431	TCGA-77-7338-01
4432	TCGA-EY-A5W2-01
4433	TCGA-ZS-A9CG-01
4434	TCGA-BH-A6R9-01
4435	TCGA-A3-3316-01
4436	TCGA-75-6203-01
4437	TCGA-GM-A2DI-01
4438	TCGA-Q1-A6DW-01
4439	TCGA-WH-A86K-01
4440	TCGA-FR-A8YC-06
4441	TCGA-GN-A268-06
4442	TCGA-3N-A9WC-06
4443	TCGA-EE-A2GO-06
4444	TCGA-EB-A6L9-06
4445	TCGA-AN-A0FF-01
4446	TCGA-QK-A6IF-01
4447	TCGA-B0-5080-01
4448	TCGA-LL-A7T0-01
4449	TCGA-19-1787-01
4450	TCGA-CG-4443-01
4451	TCGA-BR-6802-01
4452	TCGA-66-2793-01
4453	TCGA-BH-A1F5-01
4454	TCGA-EL-A4JV-01
4455	TCGA-EO-A3B0-01
4456	TCGA-D3-A8GV-06
4457	TCGA-64-5774-01
4458	TCGA-B6-A0RO-01
4459	TCGA-CG-4304-01
4460	TCGA-CV-7406-01
4461	TCGA-EE-A3J8-06
4462	TCGA-KK-A8I7-01
4463	TCGA-IG-A50L-01
4464	TCGA-EL-A3CW-01
4465	TCGA-BH-A0HB-01
4466	TCGA-EJ-7781-01
4467	TCGA-DZ-6135-01
4468	TCGA-B4-5843-01
4469	TCGA-CJ-5681-01
4470	TCGA-J4-A67M-01
4471	TCGA-EL-A3CM-01
4472	TCGA-BQ-5891-01
4473	TCGA-J8-A3YG-01
4474	TCGA-ZS-A9CD-01
4475	TCGA-B0-5698-01
4476	TCGA-BR-8487-01
4477	TCGA-CZ-5452-01
4478	TCGA-MH-A55W-01
4479	TCGA-Q2-A5QZ-01
4480	TCGA-KK-A8IB-01
4481	TCGA-XR-A8TD-01
4482	TCGA-T2-A6WX-01
4483	TCGA-AO-A0J2-01
4484	TCGA-EE-A2A5-06
4485	TCGA-85-7950-01
4486	TCGA-EO-A3AZ-01
4487	TCGA-K4-A6FZ-01
4488	TCGA-DJ-A2QC-01
4489	TCGA-A3-3365-01
4490	TCGA-BD-A2L6-01
4491	TCGA-BH-A0C3-01
4492	TCGA-19-5960-01
4493	TCGA-FD-A3SR-01
4494	TCGA-AC-A3YJ-01
4495	TCGA-BH-A18I-01
4496	TCGA-EW-A6SB-01
4497	TCGA-CN-4725-01
4498	TCGA-BR-A4IU-01
4499	TCGA-85-8049-01
4500	TCGA-HT-7611-01
4501	TCGA-B9-A69E-01
4502	TCGA-EL-A3T0-01
4503	TCGA-CW-5589-01
4504	TCGA-OL-A5RZ-01
4505	TCGA-D5-6922-01
4506	TCGA-AJ-A3TW-01
4507	TCGA-CJ-6028-01
4508	TCGA-L6-A4EU-01
4509	TCGA-D8-A1X7-01
4510	TCGA-18-3421-01
4511	TCGA-FB-AAPY-01
4512	TCGA-E7-A4IJ-01
4513	TCGA-56-8304-01
4514	TCGA-EJ-7325-01
4515	TCGA-76-4928-01
4516	TCGA-QH-A86X-01
4517	TCGA-BW-A5NO-01
4518	TCGA-MH-A561-01
4519	TCGA-CM-6168-01
4520	TCGA-AO-A0JI-01
4521	TCGA-KK-A59V-01
4522	TCGA-IB-7893-01
4523	TCGA-CV-7430-01
4524	TCGA-05-4426-01
4525	TCGA-WE-A8ZT-06
4526	TCGA-B0-5109-01
4527	TCGA-05-4410-01
4528	TCGA-EJ-5532-01
4529	TCGA-BR-A4J5-01
4530	TCGA-EM-A1YD-01
4531	TCGA-63-A5MH-01
4532	TCGA-14-0781-01
4533	TCGA-AD-A5EJ-01
4534	TCGA-YL-A8SP-01
4535	TCGA-C5-A7CL-01
4536	TCGA-AY-A54L-01
4537	TCGA-DD-AAVP-01
4538	TCGA-BJ-A0ZJ-01
4539	TCGA-D6-6825-01
4540	TCGA-A4-8098-01
4541	TCGA-CC-5258-01
4542	TCGA-AR-A256-01
4543	TCGA-HC-7738-01
4544	TCGA-CJ-5676-01
4545	TCGA-C8-A26V-01
4546	TCGA-AR-A1AM-01
4547	TCGA-B1-A654-01
4548	TCGA-A2-A4S1-01
4549	TCGA-FD-A5BT-01
4550	TCGA-AR-A0TS-01
4551	TCGA-K4-A5RH-01
4552	TCGA-J4-A67S-01
4553	TCGA-P4-A5E7-01
4554	TCGA-FD-A6TG-01
4555	TCGA-4Z-AA7Y-01
4556	TCGA-DD-AACA-01
4557	TCGA-IN-7808-01
4558	TCGA-DD-A114-01
4559	TCGA-GU-AATO-01
4560	TCGA-XK-AAJR-01
4561	TCGA-DJ-A4V0-01
4562	TCGA-4Z-AA80-01
4563	TCGA-55-7913-01
4564	TCGA-S9-A6TS-01
4565	TCGA-VQ-A8PB-01
4566	TCGA-DB-A75P-01
4567	TCGA-AN-A0XS-01
4568	TCGA-IG-A5S3-01
4569	TCGA-A3-3383-01
4570	TCGA-06-0744-01
4571	TCGA-KK-A6E4-01
4572	TCGA-DJ-A3UP-01
4573	TCGA-CF-A47V-01
4574	TCGA-CV-7250-01
4575	TCGA-ET-A2MZ-01
4576	TCGA-D8-A1XW-01
4577	TCGA-DK-A3IK-01
4578	TCGA-A1-A0SO-01
4579	TCGA-JW-A5VJ-01
4580	TCGA-B5-A3FD-01
4581	TCGA-VP-A878-01
4582	TCGA-DC-6160-01
4583	TCGA-AN-A0FT-01
4584	TCGA-C5-A3HE-01
4585	TCGA-IM-A3EB-01
4586	TCGA-G4-6293-01
4587	TCGA-FY-A3BL-01
4588	TCGA-14-0817-01
4589	TCGA-HT-A4DV-01
4590	TCGA-44-6146-01
4591	TCGA-43-5670-01
4592	TCGA-DJ-A3V9-01
4593	TCGA-HU-A4GN-01
4594	TCGA-DV-5573-01
4595	TCGA-P4-AAVM-01
4596	TCGA-43-A56U-01
4597	TCGA-64-1679-01
4598	TCGA-31-1953-01
4599	TCGA-VP-AA1N-01
4600	TCGA-B0-4816-01
4601	TCGA-BH-A1FJ-01
4602	TCGA-CR-7383-01
4603	TCGA-MK-A4N6-01
4604	TCGA-EM-A2P3-01
4605	TCGA-DG-A2KJ-01
4606	TCGA-XF-A9T2-01
4607	TCGA-3K-AAZ8-01
4608	TCGA-BP-5187-01
4609	TCGA-E8-A415-01
4610	TCGA-AO-A0J8-01
4611	TCGA-CF-A5UA-01
4612	TCGA-M7-A723-01
4613	TCGA-EM-A22L-01
4614	TCGA-A2-A0CM-01
4615	TCGA-S9-A7IQ-01
4616	TCGA-93-A4JN-01
4617	TCGA-63-5128-01
4618	TCGA-BH-A0HI-01
4619	TCGA-S3-AA15-01
4620	TCGA-L9-A50W-01
4621	TCGA-34-5231-01
4622	TCGA-33-4532-01
4623	TCGA-P4-AAVO-01
4624	TCGA-AR-A1AI-01
4625	TCGA-BR-A4QI-01
4626	TCGA-VS-A958-01
4627	TCGA-GN-A26D-06
4628	TCGA-JW-A5VK-01
4629	TCGA-CK-4950-01
4630	TCGA-EM-A3SY-01
4631	TCGA-HT-7877-01
4632	TCGA-BQ-5875-01
4633	TCGA-FE-A230-01
4634	TCGA-EA-A410-01
4635	TCGA-CN-6992-01
4636	TCGA-CN-A63U-01
4637	TCGA-A7-A426-01
4638	TCGA-CC-A1HT-01
4639	TCGA-E8-A413-01
4640	TCGA-85-7843-01
4641	TCGA-S9-A7J0-01
4642	TCGA-A1-A0SH-01
4643	TCGA-77-8128-01
4644	TCGA-VM-A8CA-01
4645	TCGA-ER-A2NF-06
4646	TCGA-RC-A7SB-01
4647	TCGA-HZ-A4BK-01
4648	TCGA-D8-A1JD-01
4649	TCGA-O2-A52S-01
4650	TCGA-85-8582-01
4651	TCGA-J7-6720-01
4652	TCGA-60-2712-01
4653	TCGA-D1-A3JQ-01
4654	TCGA-GN-A4U8-06
4655	TCGA-JY-A93D-01
4656	TCGA-R6-A6DQ-01
4657	TCGA-CS-6670-01
4658	TCGA-A2-A1FZ-01
4659	TCGA-A8-A09G-01
4660	TCGA-QK-A652-01
4661	TCGA-G9-6367-01
4662	TCGA-BP-5186-01
4663	TCGA-A3-A8OU-01
4664	TCGA-A2-A25A-01
4665	TCGA-EE-A29X-06
4666	TCGA-A8-A08G-01
4667	TCGA-D7-A4YU-01
4668	TCGA-EL-A3GY-01
4669	TCGA-24-1845-01
4670	TCGA-CJ-6027-01
4671	TCGA-IR-A3LF-01
4672	TCGA-29-1778-01
4673	TCGA-24-1552-01
4674	TCGA-85-A511-01
4675	TCGA-BR-8686-01
4676	TCGA-77-8154-01
4677	TCGA-AC-A3OD-01
4678	TCGA-DD-A4NQ-01
4679	TCGA-UN-AAZ9-01
4680	TCGA-60-2724-01
4681	TCGA-91-A4BD-01
4682	TCGA-EM-A2OY-01
4683	TCGA-HZ-8317-01
4684	TCGA-B7-A5TK-01
4685	TCGA-R6-A6L6-01
4686	TCGA-27-2526-01
4687	TCGA-F9-A7Q0-01
4688	TCGA-B6-A408-01
4689	TCGA-AX-A3G7-01
4690	TCGA-60-2695-01
4691	TCGA-FU-A2QG-01
4692	TCGA-A1-A0SE-01
4693	TCGA-3A-A9J0-01
4694	TCGA-FK-A3S3-01
4695	TCGA-44-6778-01
4696	TCGA-DU-6542-01
4697	TCGA-VQ-A91Z-01
4698	TCGA-XR-A8TG-01
4699	TCGA-60-2704-01
4700	TCGA-HT-7854-01
4701	TCGA-HT-7469-01
4702	TCGA-EA-A44S-01
4703	TCGA-VQ-A923-01
4704	TCGA-CG-4465-01
4705	TCGA-BR-A44U-01
4706	TCGA-IG-A97H-01
4707	TCGA-CV-7255-01
4708	TCGA-77-7139-01
4709	TCGA-VQ-AA6K-01
4710	TCGA-CV-6937-01
4711	TCGA-DD-AACS-01
4712	TCGA-AL-3473-01
4713	TCGA-P5-A781-01
4714	TCGA-DU-8168-01
4715	TCGA-13-0887-01
4716	TCGA-AR-A24V-01
4717	TCGA-VS-A8QH-01
4718	TCGA-AD-5900-01
4719	TCGA-CV-5966-01
4720	TCGA-E9-A24A-01
4721	TCGA-S9-A6TV-01
4722	TCGA-XF-A8HE-01
4723	TCGA-E2-A1LB-01
4724	TCGA-86-7701-01
4725	TCGA-CN-4738-01
4726	TCGA-BQ-5879-01
4727	TCGA-27-2528-01
4728	TCGA-WE-A8ZO-06
4729	TCGA-CR-6472-01
4730	TCGA-VQ-A91D-01
4731	TCGA-2Y-A9H1-01
4732	TCGA-AX-A3FZ-01
4733	TCGA-D5-6932-01
4734	TCGA-HN-A2OB-01
4735	TCGA-FU-A5XV-01
4736	TCGA-DM-A0XF-01
4737	TCGA-91-6828-01
4738	TCGA-AR-A2LH-01
4739	TCGA-B2-4098-01
4740	TCGA-D3-A2JB-06
4741	TCGA-A2-A3KD-01
4742	TCGA-B0-5711-01
4743	TCGA-43-6647-01
4744	TCGA-53-A4EZ-01
4745	TCGA-G4-6314-01
4746	TCGA-E2-A10C-01
4747	TCGA-DD-A73C-01
4748	TCGA-AJ-A3NC-01
4749	TCGA-DD-AAED-01
4750	TCGA-ET-A39R-01
4751	TCGA-WY-A85A-01
4752	TCGA-DV-5574-01
4753	TCGA-LN-A49P-01
4754	TCGA-AD-6889-01
4755	TCGA-63-A5MI-01
4756	TCGA-OL-A5RV-01
4757	TCGA-EA-A5O9-01
4758	TCGA-QA-A7B7-01
4759	TCGA-EI-7002-01
4760	TCGA-ET-A40R-01
4761	TCGA-20-1685-01
4762	TCGA-R5-A7ZE-01
4763	TCGA-EJ-A46I-01
4764	TCGA-CJ-5671-01
4765	TCGA-M7-A71Y-01
4766	TCGA-A2-A3XX-01
4767	TCGA-BH-A8FY-01
4768	TCGA-XF-A9T0-01
4769	TCGA-AO-A0JF-01
4770	TCGA-90-7769-01
4771	TCGA-LH-A9QB-06
4772	TCGA-DK-A1A5-01
4773	TCGA-44-7667-01
4774	TCGA-DM-A285-01
4775	TCGA-DD-AAE1-01
4776	TCGA-24-1426-01
4777	TCGA-V1-A9Z7-01
4778	TCGA-UL-AAZ6-01
4779	TCGA-EJ-A46G-01
4780	TCGA-GU-A763-01
4781	TCGA-EM-A2OV-01
4782	TCGA-V1-A8X3-01
4783	TCGA-LN-A4MR-01
4784	TCGA-DJ-A4UQ-01
4785	TCGA-UB-A7MB-01
4786	TCGA-VQ-A91X-01
4787	TCGA-22-5481-01
4788	TCGA-BH-A0HA-01
4789	TCGA-IB-AAUR-01
4790	TCGA-E2-A14O-01
4791	TCGA-91-6848-01
4792	TCGA-BR-4368-01
4793	TCGA-50-5936-01
4794	TCGA-10-0928-01
4795	TCGA-S9-A6TX-01
4796	TCGA-B0-5104-01
4797	TCGA-P5-A737-01
4798	TCGA-BA-A8YP-01
4799	TCGA-DI-A2QY-01
4800	TCGA-HT-7477-01
4801	TCGA-43-6143-01
4802	TCGA-DJ-A13P-01
4803	TCGA-BH-A0BQ-01
4804	TCGA-B5-A3FC-01
4805	TCGA-EL-A4JX-01
4806	TCGA-DE-A7U5-01
4807	TCGA-B6-A0IE-01
4808	TCGA-E2-A14T-01
4809	TCGA-EL-A3GR-01
4810	TCGA-DK-AA6R-01
4811	TCGA-CV-5440-01
4812	TCGA-FS-A1ZB-06
4813	TCGA-05-5715-01
4814	TCGA-NK-A7XE-01
4815	TCGA-IB-7889-01
4816	TCGA-85-A4PA-01
4817	TCGA-HU-A4GF-01
4818	TCGA-HT-A617-01
4819	TCGA-DD-AADO-01
4820	TCGA-AZ-6605-01
4821	TCGA-LN-A9FO-01
4822	TCGA-D8-A73W-01
4823	TCGA-BH-A0DP-01
4824	TCGA-D8-A73X-01
4825	TCGA-64-5779-01
4826	TCGA-HZ-7920-01
4827	TCGA-A4-A5XZ-01
4828	TCGA-XR-A8TF-01
4829	TCGA-G3-AAV7-01
4830	TCGA-CN-5369-01
4831	TCGA-24-1849-01
4832	TCGA-HD-7753-01
4833	TCGA-B3-4103-01
4834	TCGA-G4-6588-01
4835	TCGA-24-1850-01
4836	TCGA-09-2056-01
4837	TCGA-43-7656-01
4838	TCGA-MH-A560-01
4839	TCGA-E1-A7YW-01
4840	TCGA-13-0804-01
4841	TCGA-CK-6748-01
4842	TCGA-29-1690-01
4843	TCGA-66-2742-01
4844	TCGA-H9-7775-01
4845	TCGA-57-1586-01
4846	TCGA-DK-A6B2-01
4847	TCGA-49-4506-01
4848	TCGA-2Z-A9JI-01
4849	TCGA-VS-A957-01
4850	TCGA-D3-A51N-06
4851	TCGA-FG-A6J3-01
4852	TCGA-CN-A497-01
4853	TCGA-CD-8534-01
4854	TCGA-AQ-A54N-01
4855	TCGA-52-7812-01
4856	TCGA-D8-A1JG-01
4857	TCGA-TM-A7C5-01
4858	TCGA-E2-A1B1-01
4859	TCGA-24-2289-01
4860	TCGA-2H-A9GK-01
4861	TCGA-AL-7173-01
4862	TCGA-FW-A3TV-06
4863	TCGA-EO-A22Y-01
4864	TCGA-XF-A9SV-01
4865	TCGA-DD-AACK-01
4866	TCGA-CR-7373-01
4867	TCGA-KK-A8IK-01
4868	TCGA-DJ-A13T-01
4869	TCGA-ET-A3BO-01
4870	TCGA-E1-A7YD-01
4871	TCGA-95-7948-01
4872	TCGA-CZ-5465-01
4873	TCGA-P4-A5E8-01
4874	TCGA-HT-A61C-01
4875	TCGA-06-5858-01
4876	TCGA-G4-6315-01
4877	TCGA-DJ-A3UR-01
4878	TCGA-EM-A3FM-01
4879	TCGA-DM-A1D7-01
4880	TCGA-66-2791-01
4881	TCGA-D3-A51K-06
4882	TCGA-CG-5720-01
4883	TCGA-IA-A83W-01
4884	TCGA-56-8626-01
4885	TCGA-VM-A8CH-01
4886	TCGA-ZF-AA51-01
4887	TCGA-CR-7398-01
4888	TCGA-UF-A71D-01
4889	TCGA-KK-A6DY-01
4890	TCGA-59-2355-01
4891	TCGA-77-A5G8-01
4892	TCGA-V1-A8WV-01
4893	TCGA-GM-A2DD-01
4894	TCGA-06-0168-01
4895	TCGA-S9-A89V-01
4896	TCGA-IB-A6UF-01
4897	TCGA-KP-A3W3-01
4898	TCGA-BP-4995-01
4899	TCGA-LN-A8HZ-01
4900	TCGA-CZ-5458-01
4901	TCGA-86-7714-01
4902	TCGA-78-7166-01
4903	TCGA-WW-A8ZI-01
4904	TCGA-O8-A75V-01
4905	TCGA-DJ-A1QH-01
4906	TCGA-G6-A5PC-01
4907	TCGA-DD-AAD2-01
4908	TCGA-DJ-A3V5-01
4909	TCGA-05-4250-01
4910	TCGA-BK-A6W3-01
4911	TCGA-FP-8099-01
4912	TCGA-HT-8108-01
4913	TCGA-FY-A3R6-01
4914	TCGA-HU-8249-01
4915	TCGA-13-1404-01
4916	TCGA-B1-5398-01
4917	TCGA-CG-5724-01
4918	TCGA-95-7567-01
4919	TCGA-2K-A9WE-01
4920	TCGA-GL-7966-01
4921	TCGA-70-6722-01
4922	TCGA-CC-5261-01
4923	TCGA-44-2661-01
4924	TCGA-AJ-A3BD-01
4925	TCGA-EL-A3N2-01
4926	TCGA-73-4658-01
4927	TCGA-Q1-A6DV-01
4928	TCGA-DK-AA77-01
4929	TCGA-DD-A11D-01
4930	TCGA-O2-A52W-01
4931	TCGA-A6-5662-01
4932	TCGA-QK-AA3J-01
4933	TCGA-37-4129-01
4934	TCGA-DV-A4VX-01
4935	TCGA-58-8393-01
4936	TCGA-Q3-AA2A-01
4937	TCGA-EY-A54A-01
4938	TCGA-UC-A7PF-01
4939	TCGA-J4-A67R-01
4940	TCGA-CM-5344-01
4941	TCGA-12-3650-01
4942	TCGA-IR-A3LC-01
4943	TCGA-A3-3378-01
4944	TCGA-09-1670-01
4945	TCGA-68-8251-01
4946	TCGA-EM-A4FQ-01
4947	TCGA-26-5136-01
4948	TCGA-B6-A0WX-01
4949	TCGA-DJ-A1QO-01
4950	TCGA-AH-6897-01
4951	TCGA-G4-6322-01
4952	TCGA-13-1507-01
4953	TCGA-IB-7888-01
4954	TCGA-E9-A1QZ-01
4955	TCGA-B6-A0RI-01
4956	TCGA-CV-A6JD-01
4957	TCGA-TM-A7CF-01
4958	TCGA-50-6593-01
4959	TCGA-FG-8189-01
4960	TCGA-HC-8265-01
4961	TCGA-AR-A0TV-01
4962	TCGA-FB-AAPS-01
4963	TCGA-DJ-A3UW-01
4964	TCGA-DD-AACJ-01
4965	TCGA-24-1616-01
4966	TCGA-FS-A1ZW-06
4967	TCGA-A7-A2KD-01
4968	TCGA-C5-A1MI-01
4969	TCGA-HT-7692-01
4970	TCGA-MP-A4TK-01
4971	TCGA-P3-A6T6-01
4972	TCGA-CV-A468-01
4973	TCGA-24-1104-01
4974	TCGA-G9-6370-01
4975	TCGA-DJ-A2Q5-01
4976	TCGA-A7-A6VX-01
4977	TCGA-P3-A6T8-01
4978	TCGA-S9-A7QW-01
